SHIP, NATION, SURVEY, FREQUENCY, TR, DATE, TIME, LOGSTART, LOGSTOP, LONGITUDE, LATITUDE, DEPTH, CAP, TOTAL
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:17:35, 4511.70, 4511.80, -27.05814, 67.89626, 0.0, 70.1, 70.1
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:18:10, 4511.80, 4511.90, -27.05522, 67.89500, 0.0, 48.2, 48.2
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:18:45, 4511.90, 4512.00, -27.05234, 67.89375, 0.0, 14.7, 14.7
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:19:21, 4512.00, 4512.10, -27.04944, 67.89246, 0.0, 9.9, 9.9
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:19:57, 4512.10, 4512.20, -27.04658, 67.89120, 0.0, 11.5, 11.5
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:20:33, 4512.20, 4512.30, -27.04369, 67.88996, 0.0, 9.1, 9.1
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:21:09, 4512.30, 4512.40, -27.04077, 67.88869, 0.0, 7.7, 7.7
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:21:44, 4512.40, 4512.50, -27.03790, 67.88744, 0.0, 10.4, 10.4
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:22:20, 4512.50, 4512.60, -27.03493, 67.88616, 0.0, 14.0, 14.0
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:22:55, 4512.60, 4512.70, -27.03212, 67.88492, 0.0, 11.8, 11.8
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:23:32, 4512.70, 4512.80, -27.02915, 67.88363, 0.0, 11.8, 11.8
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:24:07, 4512.80, 4512.90, -27.02637, 67.88239, 0.0, 12.6, 12.6
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:24:43, 4512.90, 4513.00, -27.02345, 67.88115, 0.0, 8.0, 8.0
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:25:19, 4513.00, 4513.10, -27.02052, 67.87990, 0.0, 7.4, 7.4
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:25:55, 4513.10, 4513.20, -27.01764, 67.87864, 0.0, 10.5, 10.5
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:26:31, 4513.20, 4513.30, -27.01468, 67.87740, 0.0, 8.2, 8.2
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:27:06, 4513.30, 4513.40, -27.01186, 67.87617, 0.0, 6.3, 6.3
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:27:42, 4513.40, 4513.50, -27.00897, 67.87486, 0.0, 5.8, 5.8
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:28:17, 4513.50, 4513.60, -27.00611, 67.87359, 0.0, 6.7, 6.7
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:28:52, 4513.60, 4513.70, -27.00327, 67.87234, 0.0, 7.5, 7.5
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:29:27, 4513.70, 4513.80, -27.00041, 67.87109, 0.0, 7.6, 7.6
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:30:03, 4513.80, 4513.90, -26.99740, 67.86983, 0.0, 8.3, 8.3
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:30:38, 4513.90, 4514.00, -26.99457, 67.86858, 0.0, 6.9, 6.9
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:31:14, 4514.00, 4514.10, -26.99162, 67.86732, 0.0, 9.8, 9.8
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:31:50, 4514.10, 4514.20, -26.98872, 67.86607, 0.0, 10.1, 10.1
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:32:26, 4514.20, 4514.30, -26.98579, 67.86480, 0.0, 16.5, 16.5
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:33:02, 4514.30, 4514.40, -26.98287, 67.86355, 0.0, 19.1, 19.1
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:33:37, 4514.40, 4514.50, -26.97996, 67.86237, 0.0, 26.3, 26.3
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:34:13, 4514.50, 4514.60, -26.97697, 67.86111, 0.0, 27.9, 27.9
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:34:48, 4514.60, 4514.70, -26.97408, 67.85986, 0.0, 27.5, 27.5
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:35:23, 4514.70, 4514.80, -26.97118, 67.85860, 0.0, 43.2, 43.2
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:35:58, 4514.80, 4514.90, -26.96823, 67.85734, 0.0, 44.9, 44.9
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:36:33, 4514.90, 4515.00, -26.96520, 67.85612, 0.0, 62.8, 62.8
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:37:08, 4515.00, 4515.10, -26.96240, 67.85484, 0.0, 86.9, 86.9
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:37:44, 4515.10, 4515.20, -26.95957, 67.85353, 0.0, 66.9, 66.9
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:38:19, 4515.20, 4515.30, -26.95677, 67.85226, 0.0, 55.5, 55.5
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:38:54, 4515.30, 4515.40, -26.95395, 67.85098, 0.0, 78.8, 78.8
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:39:29, 4515.40, 4515.50, -26.95113, 67.84971, 0.0, 81.6, 81.6
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:40:04, 4515.50, 4515.60, -26.94825, 67.84843, 0.0, 78.2, 78.2
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:40:39, 4515.60, 4515.70, -26.94541, 67.84713, 0.0, 86.2, 86.2
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:41:13, 4515.70, 4515.80, -26.94268, 67.84585, 0.0, 70.8, 70.8
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:41:48, 4515.80, 4515.90, -26.93970, 67.84457, 0.0, 59.4, 59.4
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:42:22, 4515.90, 4516.00, -26.93682, 67.84334, 0.0, 95.7, 95.7
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:42:57, 4516.00, 4516.10, -26.93396, 67.84206, 0.0, 32.4, 32.4
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:43:33, 4516.10, 4516.20, -26.93111, 67.84074, 0.0, 26.4, 26.4
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:44:08, 4516.20, 4516.30, -26.92823, 67.83950, 0.0, 22.9, 22.9
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:44:44, 4516.30, 4516.40, -26.92542, 67.83818, 0.0, 32.7, 32.7
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:45:19, 4516.40, 4516.50, -26.92265, 67.83693, 0.0, 31.8, 31.8
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:45:55, 4516.50, 4516.60, -26.91986, 67.83566, 0.0, 33.6, 33.6
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:46:31, 4516.60, 4516.70, -26.91694, 67.83440, 0.0, 44.8, 44.8
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:47:07, 4516.70, 4516.80, -26.91392, 67.83317, 0.0, 49.0, 49.0
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:47:44, 4516.80, 4516.90, -26.91076, 67.83197, 0.0, 55.4, 55.4
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:48:19, 4516.90, 4517.00, -26.90777, 67.83083, 0.0, 50.2, 50.2
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:48:55, 4517.00, 4517.10, -26.90485, 67.82958, 0.0, 52.9, 52.9
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:49:32, 4517.10, 4517.20, -26.90180, 67.82832, 0.0, 43.9, 43.9
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:50:08, 4517.20, 4517.30, -26.89903, 67.82709, 0.0, 53.9, 53.9
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:50:44, 4517.30, 4517.40, -26.89610, 67.82584, 0.0, 39.5, 39.5
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:51:19, 4517.40, 4517.50, -26.89321, 67.82463, 0.0, 48.2, 48.2
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:51:56, 4517.50, 4517.60, -26.89025, 67.82329, 0.0, 39.3, 39.3
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:52:31, 4517.60, 4517.70, -26.88735, 67.82203, 0.0, 35.4, 35.4
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:53:06, 4517.70, 4517.80, -26.88443, 67.82079, 0.0, 39.7, 39.7
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:53:41, 4517.80, 4517.90, -26.88160, 67.81951, 0.0, 41.4, 41.4
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:54:17, 4517.90, 4518.00, -26.87867, 67.81824, 0.0, 40.5, 40.5
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:54:52, 4518.00, 4518.10, -26.87586, 67.81699, 0.0, 35.3, 35.3
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:55:26, 4518.10, 4518.20, -26.87311, 67.81577, 0.0, 46.7, 46.7
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:56:03, 4518.20, 4518.30, -26.87010, 67.81444, 0.0, 68.4, 68.4
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:56:38, 4518.30, 4518.40, -26.86731, 67.81318, 0.0, 27.7, 27.7
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:57:12, 4518.40, 4518.50, -26.86452, 67.81196, 0.0, 65.8, 65.8
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:57:48, 4518.50, 4518.60, -26.86161, 67.81064, 0.0, 72.6, 72.6
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:58:24, 4518.60, 4518.70, -26.85867, 67.80936, 0.0, 33.4, 33.4
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:58:59, 4518.70, 4518.80, -26.85588, 67.80810, 0.0, 57.6, 57.6
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 06:59:34, 4518.80, 4518.90, -26.85308, 67.80683, 0.0, 35.3, 35.3
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:00:10, 4518.90, 4519.00, -26.85019, 67.80556, 0.0, 25.1, 25.1
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:00:46, 4519.00, 4519.10, -26.84736, 67.80426, 0.0, 34.2, 34.2
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:01:21, 4519.10, 4519.20, -26.84456, 67.80298, 0.0, 30.4, 30.4
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:01:55, 4519.20, 4519.30, -26.84177, 67.80172, 0.0, 29.1, 29.1
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:02:31, 4519.30, 4519.40, -26.83887, 67.80040, 0.0, 60.9, 60.9
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:03:05, 4519.40, 4519.50, -26.83607, 67.79919, 0.0, 35.1, 35.1
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:03:40, 4519.50, 4519.60, -26.83334, 67.79790, 0.0, 24.4, 24.4
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:04:17, 4519.60, 4519.70, -26.83049, 67.79653, 0.0, 29.4, 29.4
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:04:52, 4519.70, 4519.80, -26.82770, 67.79529, 0.0, 41.4, 41.4
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:05:28, 4519.80, 4519.90, -26.82496, 67.79399, 0.0, 56.3, 56.3
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:06:02, 4519.89, 4519.99, -26.82234, 67.79272, 0.0, 55.8, 55.8
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:06:40, 4520.00, 4520.10, -26.81947, 67.79137, 0.0, 27.9, 27.9
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:07:16, 4520.10, 4520.20, -26.81671, 67.79007, 0.0, 59.6, 59.6
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:07:51, 4520.20, 4520.30, -26.81400, 67.78880, 0.0, 46.1, 46.1
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:08:27, 4520.30, 4520.40, -26.81127, 67.78751, 0.0, 47.9, 47.9
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:09:02, 4520.40, 4520.50, -26.80849, 67.78615, 0.0, 79.1, 79.1
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:09:36, 4520.50, 4520.60, -26.80578, 67.78488, 0.0, 58.4, 58.4
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:10:11, 4520.60, 4520.70, -26.80291, 67.78360, 0.0, 57.3, 57.3
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:10:46, 4520.70, 4520.80, -26.80009, 67.78230, 0.0, 62.5, 62.5
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:11:20, 4520.80, 4520.90, -26.79730, 67.78106, 0.0, 44.1, 44.1
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:11:55, 4520.90, 4521.00, -26.79446, 67.77977, 0.0, 41.9, 41.9
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:12:30, 4521.00, 4521.10, -26.79160, 67.77847, 0.0, 21.5, 21.5
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:13:05, 4521.10, 4521.20, -26.78876, 67.77719, 0.0, 16.3, 16.3
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:13:38, 4521.20, 4521.30, -26.78612, 67.77596, 0.0, 16.7, 16.7
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:14:13, 4521.30, 4521.40, -26.78328, 67.77469, 0.0, 15.1, 15.1
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:14:49, 4521.40, 4521.50, -26.78038, 67.77337, 0.0, 14.5, 14.5
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:15:24, 4521.50, 4521.60, -26.77750, 67.77209, 0.0, 9.0, 9.0
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:15:58, 4521.60, 4521.70, -26.77473, 67.77084, 0.0, 6.0, 6.0
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:16:34, 4521.70, 4521.80, -26.77187, 67.76952, 0.0, 8.7, 8.7
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:17:09, 4521.80, 4521.90, -26.76904, 67.76825, 0.0, 12.5, 12.5
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:17:44, 4521.90, 4522.00, -26.76623, 67.76698, 0.0, 13.9, 13.9
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:18:19, 4522.00, 4522.10, -26.76339, 67.76569, 0.0, 11.8, 11.8
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:18:54, 4522.10, 4522.20, -26.76047, 67.76443, 0.0, 24.3, 24.3
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:19:28, 4522.20, 4522.30, -26.75763, 67.76321, 0.0, 21.7, 21.7
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:20:03, 4522.30, 4522.40, -26.75481, 67.76192, 0.0, 18.9, 18.9
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:20:38, 4522.40, 4522.50, -26.75197, 67.76062, 0.0, 42.8, 42.8
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:21:13, 4522.50, 4522.60, -26.74907, 67.75936, 0.0, 20.9, 20.9
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:21:47, 4522.60, 4522.70, -26.74630, 67.75812, 0.0, 18.2, 18.2
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:22:21, 4522.70, 4522.80, -26.74352, 67.75686, 0.0, 23.7, 23.7
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:22:56, 4522.80, 4522.90, -26.74064, 67.75558, 0.0, 18.7, 18.7
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:23:31, 4522.90, 4523.00, -26.73778, 67.75430, 0.0, 15.9, 15.9
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:24:06, 4523.00, 4523.10, -26.73485, 67.75305, 0.0, 24.2, 24.2
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:24:40, 4523.10, 4523.20, -26.73203, 67.75182, 0.0, 16.3, 16.3
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:25:16, 4523.20, 4523.30, -26.72902, 67.75053, 0.0, 18.8, 18.8
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:25:50, 4523.30, 4523.40, -26.72618, 67.74929, 0.0, 21.1, 21.1
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:26:24, 4523.40, 4523.50, -26.72333, 67.74803, 0.0, 12.7, 12.7
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:26:59, 4523.50, 4523.60, -26.72039, 67.74676, 0.0, 14.1, 14.1
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:27:33, 4523.60, 4523.70, -26.71754, 67.74554, 0.0, 12.7, 12.7
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:28:09, 4523.70, 4523.80, -26.71455, 67.74426, 0.0, 16.0, 16.0
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:28:44, 4523.80, 4523.90, -26.71163, 67.74303, 0.0, 16.9, 16.9
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:29:18, 4523.90, 4524.00, -26.70880, 67.74182, 0.0, 14.1, 14.1
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:29:54, 4524.00, 4524.10, -26.70601, 67.74048, 0.0, 14.3, 14.3
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:30:28, 4524.10, 4524.20, -26.70329, 67.73920, 0.0, 16.1, 16.1
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:31:03, 4524.20, 4524.30, -26.70066, 67.73789, 0.0, 20.1, 20.1
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:31:37, 4524.30, 4524.40, -26.69797, 67.73652, 0.0, 20.9, 20.9
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:32:10, 4524.40, 4524.50, -26.69535, 67.73524, 0.0, 28.5, 28.5
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:32:46, 4524.50, 4524.60, -26.69249, 67.73387, 0.0, 23.7, 23.7
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:33:20, 4524.60, 4524.70, -26.68986, 67.73255, 0.0, 33.9, 33.9
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:33:55, 4524.70, 4524.80, -26.68713, 67.73121, 0.0, 33.0, 33.0
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:34:28, 4524.80, 4524.90, -26.68450, 67.72996, 0.0, 44.8, 44.8
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:35:03, 4524.90, 4525.00, -26.68168, 67.72865, 0.0, 60.5, 60.5
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:35:39, 4525.00, 4525.10, -26.67875, 67.72729, 0.0, 67.1, 67.1
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:36:12, 4525.10, 4525.20, -26.67607, 67.72606, 0.0, 71.4, 71.4
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:36:48, 4525.20, 4525.30, -26.67322, 67.72470, 0.0, 64.8, 64.8
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:37:22, 4525.30, 4525.40, -26.67048, 67.72340, 0.0, 39.6, 39.6
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:37:55, 4525.40, 4525.50, -26.66784, 67.72216, 0.0, 53.7, 53.7
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:38:30, 4525.50, 4525.60, -26.66505, 67.72083, 0.0, 54.1, 54.1
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:39:04, 4525.60, 4525.70, -26.66231, 67.71957, 0.0, 45.9, 45.9
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:39:39, 4525.70, 4525.80, -26.65951, 67.71822, 0.0, 49.8, 49.8
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:40:13, 4525.80, 4525.90, -26.65673, 67.71693, 0.0, 42.6, 42.6
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:40:47, 4525.90, 4526.00, -26.65401, 67.71561, 0.0, 46.8, 46.8
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:41:21, 4526.00, 4526.10, -26.65125, 67.71430, 0.0, 56.5, 56.5
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:41:55, 4526.10, 4526.20, -26.64849, 67.71301, 0.0, 66.5, 66.5
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:42:29, 4526.20, 4526.30, -26.64581, 67.71172, 0.0, 50.2, 50.2
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:43:03, 4526.30, 4526.40, -26.64307, 67.71042, 0.0, 57.1, 57.1
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:43:36, 4526.40, 4526.50, -26.64035, 67.70916, 0.0, 44.8, 44.8
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:44:10, 4526.50, 4526.60, -26.63755, 67.70786, 0.0, 63.6, 63.6
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:44:43, 4526.60, 4526.70, -26.63483, 67.70658, 0.0, 40.0, 40.0
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:45:18, 4526.70, 4526.80, -26.63198, 67.70526, 0.0, 44.4, 44.4
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:45:52, 4526.80, 4526.90, -26.62904, 67.70391, 0.0, 23.6, 23.6
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:46:25, 4526.90, 4527.00, -26.62623, 67.70265, 0.0, 42.6, 42.6
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:46:59, 4527.00, 4527.10, -26.62345, 67.70135, 0.0, 28.9, 28.9
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:47:32, 4527.10, 4527.20, -26.62067, 67.70008, 0.0, 25.5, 25.5
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:48:05, 4527.20, 4527.30, -26.61791, 67.69881, 0.0, 20.7, 20.7
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:48:39, 4527.30, 4527.40, -26.61516, 67.69750, 0.0, 21.9, 21.9
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:49:13, 4527.40, 4527.50, -26.61234, 67.69618, 0.0, 32.7, 32.7
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:49:46, 4527.50, 4527.60, -26.60963, 67.69487, 0.0, 31.5, 31.5
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:50:19, 4527.60, 4527.70, -26.60692, 67.69362, 0.0, 36.7, 36.7
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:50:54, 4527.70, 4527.80, -26.60412, 67.69231, 0.0, 41.1, 41.1
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:51:28, 4527.80, 4527.90, -26.60150, 67.69102, 0.0, 52.7, 52.7
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:52:03, 4527.90, 4528.00, -26.59875, 67.68972, 0.0, 41.4, 41.4
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:52:39, 4528.00, 4528.10, -26.59591, 67.68842, 0.0, 47.8, 47.8
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:53:14, 4528.10, 4528.20, -26.59320, 67.68713, 0.0, 35.1, 35.1
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:53:50, 4528.20, 4528.30, -26.59042, 67.68579, 0.0, 40.7, 40.7
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:54:24, 4528.30, 4528.40, -26.58770, 67.68452, 0.0, 38.8, 38.8
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:54:59, 4528.40, 4528.50, -26.58494, 67.68321, 0.0, 24.2, 24.2
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:55:33, 4528.50, 4528.60, -26.58225, 67.68189, 0.0, 29.6, 29.6
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:56:09, 4528.60, 4528.70, -26.57947, 67.68061, 0.0, 29.8, 29.8
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:56:44, 4528.70, 4528.80, -26.57674, 67.67931, 0.0, 23.2, 23.2
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:57:20, 4528.80, 4528.90, -26.57394, 67.67796, 0.0, 28.3, 28.3
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:57:54, 4528.90, 4529.00, -26.57124, 67.67669, 0.0, 32.9, 32.9
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:58:29, 4529.00, 4529.10, -26.56833, 67.67543, 0.0, 26.5, 26.5
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:59:04, 4529.10, 4529.20, -26.56549, 67.67417, 0.0, 27.4, 27.4
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 07:59:40, 4529.20, 4529.30, -26.56255, 67.67290, 0.0, 23.4, 23.4
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 08:00:15, 4529.30, 4529.40, -26.55964, 67.67168, 0.0, 48.6, 48.6
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 08:00:49, 4529.40, 4529.50, -26.55690, 67.67046, 0.0, 30.5, 30.5
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 08:01:25, 4529.50, 4529.60, -26.55392, 67.66920, 0.0, 53.5, 53.5
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 08:02:01, 4529.60, 4529.70, -26.55092, 67.66792, 0.0, 62.0, 62.0
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 08:02:35, 4529.70, 4529.80, -26.54809, 67.66669, 0.0, 67.4, 67.4
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 08:03:10, 4529.80, 4529.90, -26.54524, 67.66543, 0.0, 74.8, 74.8
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 08:03:46, 4529.90, 4530.00, -26.54227, 67.66415, 0.0, 53.5, 53.5
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 08:04:21, 4530.00, 4530.10, -26.53935, 67.66291, 0.0, 47.0, 47.0
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 08:04:56, 4530.10, 4530.20, -26.53645, 67.66163, 0.0, 60.6, 60.6
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 08:05:30, 4530.20, 4530.30, -26.53362, 67.66039, 0.0, 68.5, 68.5
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 08:06:05, 4530.30, 4530.40, -26.53076, 67.65915, 0.0, 51.2, 51.2
Eros, Norway, 2020899, 38000, 2, 2020.09.21, 08:06:40, 4530.40, 4530.50, -26.52778, 67.65791, 0.0, 72.5, 72.5
